driverId,driver,raceId,gp,practicesession,lapno,is_p,laptime
822,Valtteri BOTTAS,1034,british-grand-prix,1,1,TRUE,11:02:33
822,Valtteri BOTTAS,1034,british-grand-prix,1,2,FALSE,23:45.0
822,Valtteri BOTTAS,1034,british-grand-prix,1,3,FALSE,14:38.6
822,Valtteri BOTTAS,1034,british-grand-prix,1,4,FALSE,01:28.9
822,Valtteri BOTTAS,1034,british-grand-prix,1,5,FALSE,01:56.7
822,Valtteri BOTTAS,1034,british-grand-prix,1,6,FALSE,01:29.1
822,Valtteri BOTTAS,1034,british-grand-prix,1,7,FALSE,01:58.8
822,Valtteri BOTTAS,1034,british-grand-prix,1,8,FALSE,01:28.5
822,Valtteri BOTTAS,1034,british-grand-prix,1,9,TRUE,01:33.7
822,Valtteri BOTTAS,1034,british-grand-prix,1,10,FALSE,08:13.8
822,Valtteri BOTTAS,1034,british-grand-prix,1,11,FALSE,01:28.6
822,Valtteri BOTTAS,1034,british-grand-prix,1,12,FALSE,02:09.9
822,Valtteri BOTTAS,1034,british-grand-prix,1,13,FALSE,01:29.0
822,Valtteri BOTTAS,1034,british-grand-prix,1,14,TRUE,02:00.0
822,Valtteri BOTTAS,1034,british-grand-prix,1,15,FALSE,07:53.4
822,Valtteri BOTTAS,1034,british-grand-prix,1,16,FALSE,01:46.5
822,Valtteri BOTTAS,1034,british-grand-prix,1,17,FALSE,01:31.9
822,Valtteri BOTTAS,1034,british-grand-prix,1,18,FALSE,01:32.4
822,Valtteri BOTTAS,1034,british-grand-prix,1,19,FALSE,01:31.9
822,Valtteri BOTTAS,1034,british-grand-prix,1,20,FALSE,01:31.9
822,Valtteri BOTTAS,1034,british-grand-prix,1,21,FALSE,01:32.2
822,Valtteri BOTTAS,1034,british-grand-prix,1,22,FALSE,01:32.6
822,Valtteri BOTTAS,1034,british-grand-prix,1,23,FALSE,01:34.3
822,Valtteri BOTTAS,1034,british-grand-prix,1,24,FALSE,01:41.1
822,Valtteri BOTTAS,1034,british-grand-prix,1,25,FALSE,01:31.8
822,Valtteri BOTTAS,1034,british-grand-prix,1,26,FALSE,01:33.2
822,Valtteri BOTTAS,1034,british-grand-prix,1,27,FALSE,02:40.4
822,Valtteri BOTTAS,1034,british-grand-prix,1,28,TRUE,01:44.3
846,Lando NORRIS,1034,british-grand-prix,1,1,TRUE,11:02:10
846,Lando NORRIS,1034,british-grand-prix,1,2,FALSE,14:49.5
846,Lando NORRIS,1034,british-grand-prix,1,3,FALSE,01:30.0
846,Lando NORRIS,1034,british-grand-prix,1,4,FALSE,02:05.0
846,Lando NORRIS,1034,british-grand-prix,1,5,FALSE,01:29.4
846,Lando NORRIS,1034,british-grand-prix,1,6,FALSE,02:09.0
846,Lando NORRIS,1034,british-grand-prix,1,7,FALSE,01:29.2
846,Lando NORRIS,1034,british-grand-prix,1,8,TRUE,01:45.9
846,Lando NORRIS,1034,british-grand-prix,1,9,FALSE,35:10.0
846,Lando NORRIS,1034,british-grand-prix,1,10,FALSE,01:33.2
846,Lando NORRIS,1034,british-grand-prix,1,11,FALSE,02:11.8
846,Lando NORRIS,1034,british-grand-prix,1,12,FALSE,01:29.0
846,Lando NORRIS,1034,british-grand-prix,1,13,FALSE,02:04.1
846,Lando NORRIS,1034,british-grand-prix,1,14,FALSE,01:29.0
846,Lando NORRIS,1034,british-grand-prix,1,15,TRUE,01:53.7
846,Lando NORRIS,1034,british-grand-prix,1,16,TRUE,01:56.7
846,Lando NORRIS,1034,british-grand-prix,1,17,FALSE,11:01.5
846,Lando NORRIS,1034,british-grand-prix,1,18,FALSE,01:33.4
846,Lando NORRIS,1034,british-grand-prix,1,19,FALSE,01:33.5
846,Lando NORRIS,1034,british-grand-prix,1,20,FALSE,01:33.3
846,Lando NORRIS,1034,british-grand-prix,1,21,FALSE,02:07.6
846,Lando NORRIS,1034,british-grand-prix,1,22,TRUE,02:10.6
8,Kimi RAIKKONEN,1034,british-grand-prix,1,1,TRUE,11:01:46
8,Kimi RAIKKONEN,1034,british-grand-prix,1,2,FALSE,11:33.5
8,Kimi RAIKKONEN,1034,british-grand-prix,1,3,FALSE,01:32.7
8,Kimi RAIKKONEN,1034,british-grand-prix,1,4,FALSE,01:42.6
8,Kimi RAIKKONEN,1034,british-grand-prix,1,5,FALSE,01:31.6
8,Kimi RAIKKONEN,1034,british-grand-prix,1,6,FALSE,01:40.0
8,Kimi RAIKKONEN,1034,british-grand-prix,1,7,FALSE,01:30.7
8,Kimi RAIKKONEN,1034,british-grand-prix,1,8,FALSE,01:42.6
8,Kimi RAIKKONEN,1034,british-grand-prix,1,9,TRUE,01:58.5
8,Kimi RAIKKONEN,1034,british-grand-prix,1,10,FALSE,18:09.6
8,Kimi RAIKKONEN,1034,british-grand-prix,1,11,FALSE,01:30.9
8,Kimi RAIKKONEN,1034,british-grand-prix,1,12,FALSE,02:04.0
8,Kimi RAIKKONEN,1034,british-grand-prix,1,13,FALSE,01:30.5
8,Kimi RAIKKONEN,1034,british-grand-prix,1,14,TRUE,01:52.3
8,Kimi RAIKKONEN,1034,british-grand-prix,1,15,FALSE,29:22.4
8,Kimi RAIKKONEN,1034,british-grand-prix,1,16,FALSE,01:30.2
8,Kimi RAIKKONEN,1034,british-grand-prix,1,17,FALSE,01:53.5
8,Kimi RAIKKONEN,1034,british-grand-prix,1,18,FALSE,01:30.0
8,Kimi RAIKKONEN,1034,british-grand-prix,1,19,FALSE,02:16.4
8,Kimi RAIKKONEN,1034,british-grand-prix,1,20,FALSE,01:30.1
8,Kimi RAIKKONEN,1034,british-grand-prix,1,21,FALSE,01:42.1
8,Kimi RAIKKONEN,1034,british-grand-prix,1,22,FALSE,01:29.7
8,Kimi RAIKKONEN,1034,british-grand-prix,1,23,FALSE,02:14.4
8,Kimi RAIKKONEN,1034,british-grand-prix,1,24,TRUE,02:10.9
844,Charles LECLERC,1034,british-grand-prix,1,1,FALSE,11:02:51
844,Charles LECLERC,1034,british-grand-prix,1,2,TRUE,01:36.7
844,Charles LECLERC,1034,british-grand-prix,1,3,FALSE,20:48.1
844,Charles LECLERC,1034,british-grand-prix,1,4,FALSE,01:31.1
844,Charles LECLERC,1034,british-grand-prix,1,5,FALSE,17:55.9
844,Charles LECLERC,1034,british-grand-prix,1,6,FALSE,01:31.0
844,Charles LECLERC,1034,british-grand-prix,1,7,FALSE,01:30.2
844,Charles LECLERC,1034,british-grand-prix,1,8,TRUE,01:50.0
844,Charles LECLERC,1034,british-grand-prix,1,9,FALSE,14:52.4
844,Charles LECLERC,1034,british-grand-prix,1,10,FALSE,01:28.2
844,Charles LECLERC,1034,british-grand-prix,1,11,FALSE,01:51.5
844,Charles LECLERC,1034,british-grand-prix,1,12,FALSE,01:29.6
844,Charles LECLERC,1034,british-grand-prix,1,13,TRUE,01:44.7
844,Charles LECLERC,1034,british-grand-prix,1,14,TRUE,02:15.6
844,Charles LECLERC,1034,british-grand-prix,1,15,TRUE,10:58.2
844,Charles LECLERC,1034,british-grand-prix,1,16,FALSE,02:10.6
844,Charles LECLERC,1034,british-grand-prix,1,17,FALSE,01:32.8
844,Charles LECLERC,1034,british-grand-prix,1,18,FALSE,01:32.6
844,Charles LECLERC,1034,british-grand-prix,1,19,FALSE,01:32.9
844,Charles LECLERC,1034,british-grand-prix,1,20,FALSE,02:00.7
844,Charles LECLERC,1034,british-grand-prix,1,21,TRUE,02:17.1
848,Alexander ALBON,1034,british-grand-prix,1,1,FALSE,11:03:15
848,Alexander ALBON,1034,british-grand-prix,1,2,TRUE,01:37.4
848,Alexander ALBON,1034,british-grand-prix,1,3,TRUE,02:22.2
848,Alexander ALBON,1034,british-grand-prix,1,4,FALSE,34:03.7
848,Alexander ALBON,1034,british-grand-prix,1,5,FALSE,01:31.3
848,Alexander ALBON,1034,british-grand-prix,1,6,FALSE,01:57.2
848,Alexander ALBON,1034,british-grand-prix,1,7,FALSE,01:29.6
848,Alexander ALBON,1034,british-grand-prix,1,8,FALSE,01:54.8
848,Alexander ALBON,1034,british-grand-prix,1,9,TRUE,01:35.1
848,Alexander ALBON,1034,british-grand-prix,1,10,FALSE,10:23.3
848,Alexander ALBON,1034,british-grand-prix,1,11,FALSE,01:28.1
848,Alexander ALBON,1034,british-grand-prix,1,12,FALSE,02:15.5
848,Alexander ALBON,1034,british-grand-prix,1,13,FALSE,01:28.9
848,Alexander ALBON,1034,british-grand-prix,1,14,TRUE,01:49.4
848,Alexander ALBON,1034,british-grand-prix,1,15,FALSE,13:26.9
848,Alexander ALBON,1034,british-grand-prix,1,16,FALSE,01:28.2
848,Alexander ALBON,1034,british-grand-prix,1,17,FALSE,02:10.0
848,Alexander ALBON,1034,british-grand-prix,1,18,FALSE,01:59.6
848,Alexander ALBON,1034,british-grand-prix,1,19,FALSE,01:30.5
848,Alexander ALBON,1034,british-grand-prix,1,20,FALSE,02:01.1
848,Alexander ALBON,1034,british-grand-prix,1,21,FALSE,01:28.4
848,Alexander ALBON,1034,british-grand-prix,1,22,FALSE,02:22.2
848,Alexander ALBON,1034,british-grand-prix,1,23,TRUE,02:04.0
839,Esteban OCON,1034,british-grand-prix,1,1,TRUE,11:04:39
839,Esteban OCON,1034,british-grand-prix,1,2,FALSE,17:12.1
839,Esteban OCON,1034,british-grand-prix,1,3,FALSE,01:30.5
839,Esteban OCON,1034,british-grand-prix,1,4,FALSE,02:01.1
839,Esteban OCON,1034,british-grand-prix,1,5,FALSE,01:29.6
839,Esteban OCON,1034,british-grand-prix,1,6,FALSE,18:16.6
839,Esteban OCON,1034,british-grand-prix,1,7,FALSE,01:29.0
839,Esteban OCON,1034,british-grand-prix,1,8,TRUE,01:56.4
839,Esteban OCON,1034,british-grand-prix,1,9,FALSE,12:52.4
839,Esteban OCON,1034,british-grand-prix,1,10,FALSE,01:28.2
839,Esteban OCON,1034,british-grand-prix,1,11,FALSE,02:09.6
839,Esteban OCON,1034,british-grand-prix,1,12,FALSE,01:28.6
839,Esteban OCON,1034,british-grand-prix,1,13,FALSE,02:16.4
839,Esteban OCON,1034,british-grand-prix,1,14,FALSE,01:28.7
839,Esteban OCON,1034,british-grand-prix,1,15,TRUE,01:45.8
839,Esteban OCON,1034,british-grand-prix,1,16,FALSE,08:15.3
839,Esteban OCON,1034,british-grand-prix,1,17,FALSE,01:32.4
839,Esteban OCON,1034,british-grand-prix,1,18,FALSE,01:33.0
839,Esteban OCON,1034,british-grand-prix,1,19,FALSE,01:33.0
839,Esteban OCON,1034,british-grand-prix,1,20,FALSE,01:33.1
839,Esteban OCON,1034,british-grand-prix,1,21,FALSE,01:35.2
839,Esteban OCON,1034,british-grand-prix,1,22,FALSE,01:33.0
839,Esteban OCON,1034,british-grand-prix,1,23,FALSE,01:33.0
839,Esteban OCON,1034,british-grand-prix,1,24,FALSE,02:19.6
839,Esteban OCON,1034,british-grand-prix,1,25,TRUE,01:52.9
832,Carlos SAINZ,1034,british-grand-prix,1,1,TRUE,11:01:49
832,Carlos SAINZ,1034,british-grand-prix,1,2,TRUE,02:20.0
832,Carlos SAINZ,1034,british-grand-prix,1,3,TRUE,06:28.0
832,Carlos SAINZ,1034,british-grand-prix,1,4,TRUE,02:14.3
832,Carlos SAINZ,1034,british-grand-prix,1,5,FALSE,13:31.8
832,Carlos SAINZ,1034,british-grand-prix,1,6,FALSE,14:21.1
832,Carlos SAINZ,1034,british-grand-prix,1,7,FALSE,01:30.0
832,Carlos SAINZ,1034,british-grand-prix,1,8,FALSE,01:39.8
832,Carlos SAINZ,1034,british-grand-prix,1,9,FALSE,01:30.1
832,Carlos SAINZ,1034,british-grand-prix,1,10,FALSE,01:41.4
832,Carlos SAINZ,1034,british-grand-prix,1,11,TRUE,01:31.2
832,Carlos SAINZ,1034,british-grand-prix,1,12,FALSE,26:39.7
832,Carlos SAINZ,1034,british-grand-prix,1,13,FALSE,01:29.1
832,Carlos SAINZ,1034,british-grand-prix,1,14,FALSE,01:55.6
832,Carlos SAINZ,1034,british-grand-prix,1,15,FALSE,01:29.1
832,Carlos SAINZ,1034,british-grand-prix,1,16,TRUE,01:52.4
832,Carlos SAINZ,1034,british-grand-prix,1,17,FALSE,02:32.8
832,Carlos SAINZ,1034,british-grand-prix,1,18,FALSE,01:34.2
832,Carlos SAINZ,1034,british-grand-prix,1,19,FALSE,02:04.9
832,Carlos SAINZ,1034,british-grand-prix,1,20,FALSE,01:29.0
832,Carlos SAINZ,1034,british-grand-prix,1,21,FALSE,01:32.2
832,Carlos SAINZ,1034,british-grand-prix,1,22,FALSE,01:55.2
832,Carlos SAINZ,1034,british-grand-prix,1,23,TRUE,01:56.8
841,Antonio GIOVINAZZI,1034,british-grand-prix,1,1,TRUE,11:03:02
841,Antonio GIOVINAZZI,1034,british-grand-prix,1,2,FALSE,19:46.3
841,Antonio GIOVINAZZI,1034,british-grand-prix,1,3,FALSE,01:31.4
841,Antonio GIOVINAZZI,1034,british-grand-prix,1,4,TRUE,01:58.9
841,Antonio GIOVINAZZI,1034,british-grand-prix,1,5,FALSE,34:26.2
841,Antonio GIOVINAZZI,1034,british-grand-prix,1,6,FALSE,01:30.4
841,Antonio GIOVINAZZI,1034,british-grand-prix,1,7,FALSE,02:03.2
841,Antonio GIOVINAZZI,1034,british-grand-prix,1,8,FALSE,01:29.9
841,Antonio GIOVINAZZI,1034,british-grand-prix,1,9,TRUE,01:47.3
841,Antonio GIOVINAZZI,1034,british-grand-prix,1,10,FALSE,14:57.6
841,Antonio GIOVINAZZI,1034,british-grand-prix,1,11,FALSE,01:30.4
841,Antonio GIOVINAZZI,1034,british-grand-prix,1,12,FALSE,01:56.3
841,Antonio GIOVINAZZI,1034,british-grand-prix,1,13,FALSE,01:30.4
841,Antonio GIOVINAZZI,1034,british-grand-prix,1,14,FALSE,02:01.9
841,Antonio GIOVINAZZI,1034,british-grand-prix,1,15,FALSE,01:32.8
841,Antonio GIOVINAZZI,1034,british-grand-prix,1,16,FALSE,02:03.5
841,Antonio GIOVINAZZI,1034,british-grand-prix,1,17,TRUE,02:27.2
20,Sebastian VETTEL,1034,british-grand-prix,1,1,FALSE,11:01:54
20,Sebastian VETTEL,1034,british-grand-prix,1,2,TRUE,01:37.8
154,Romain GROSJEAN,1034,british-grand-prix,1,1,TRUE,11:02:29
154,Romain GROSJEAN,1034,british-grand-prix,1,2,FALSE,19:54.2
154,Romain GROSJEAN,1034,british-grand-prix,1,3,FALSE,01:32.7
154,Romain GROSJEAN,1034,british-grand-prix,1,4,FALSE,01:32.3
154,Romain GROSJEAN,1034,british-grand-prix,1,5,FALSE,02:00.7
154,Romain GROSJEAN,1034,british-grand-prix,1,6,FALSE,20:05.7
154,Romain GROSJEAN,1034,british-grand-prix,1,7,FALSE,01:29.7
154,Romain GROSJEAN,1034,british-grand-prix,1,8,FALSE,02:10.4
154,Romain GROSJEAN,1034,british-grand-prix,1,9,FALSE,01:29.6
154,Romain GROSJEAN,1034,british-grand-prix,1,10,FALSE,02:22.8
154,Romain GROSJEAN,1034,british-grand-prix,1,11,FALSE,01:29.6
154,Romain GROSJEAN,1034,british-grand-prix,1,12,TRUE,01:55.4
154,Romain GROSJEAN,1034,british-grand-prix,1,13,FALSE,18:39.6
154,Romain GROSJEAN,1034,british-grand-prix,1,14,FALSE,01:34.6
154,Romain GROSJEAN,1034,british-grand-prix,1,15,FALSE,01:34.4
154,Romain GROSJEAN,1034,british-grand-prix,1,16,FALSE,01:34.7
154,Romain GROSJEAN,1034,british-grand-prix,1,17,FALSE,01:34.9
154,Romain GROSJEAN,1034,british-grand-prix,1,18,FALSE,01:35.2
154,Romain GROSJEAN,1034,british-grand-prix,1,19,FALSE,01:36.4
154,Romain GROSJEAN,1034,british-grand-prix,1,20,FALSE,01:35.5
154,Romain GROSJEAN,1034,british-grand-prix,1,21,FALSE,01:34.4
154,Romain GROSJEAN,1034,british-grand-prix,1,22,FALSE,01:34.3
154,Romain GROSJEAN,1034,british-grand-prix,1,23,FALSE,02:31.5
154,Romain GROSJEAN,1034,british-grand-prix,1,24,TRUE,02:21.8
840,Lance STROLL,1034,british-grand-prix,1,1,TRUE,11:03:43
840,Lance STROLL,1034,british-grand-prix,1,2,FALSE,37:07.5
840,Lance STROLL,1034,british-grand-prix,1,3,FALSE,01:28.9
840,Lance STROLL,1034,british-grand-prix,1,4,FALSE,02:13.0
840,Lance STROLL,1034,british-grand-prix,1,5,FALSE,01:28.9
840,Lance STROLL,1034,british-grand-prix,1,6,TRUE,01:49.3
840,Lance STROLL,1034,british-grand-prix,1,7,FALSE,12:13.7
840,Lance STROLL,1034,british-grand-prix,1,8,FALSE,01:28.0
840,Lance STROLL,1034,british-grand-prix,1,9,FALSE,02:16.7
840,Lance STROLL,1034,british-grand-prix,1,10,FALSE,01:28.0
840,Lance STROLL,1034,british-grand-prix,1,11,TRUE,01:52.5
840,Lance STROLL,1034,british-grand-prix,1,12,FALSE,12:08.9
840,Lance STROLL,1034,british-grand-prix,1,13,FALSE,01:31.6
840,Lance STROLL,1034,british-grand-prix,1,14,FALSE,01:33.3
840,Lance STROLL,1034,british-grand-prix,1,15,FALSE,01:33.5
840,Lance STROLL,1034,british-grand-prix,1,16,FALSE,01:33.7
840,Lance STROLL,1034,british-grand-prix,1,17,FALSE,01:33.1
840,Lance STROLL,1034,british-grand-prix,1,18,FALSE,01:33.0
840,Lance STROLL,1034,british-grand-prix,1,19,FALSE,01:32.9
840,Lance STROLL,1034,british-grand-prix,1,20,FALSE,02:05.2
840,Lance STROLL,1034,british-grand-prix,1,21,TRUE,02:10.6
826,Daniil KVYAT,1034,british-grand-prix,1,1,FALSE,11:23:05
826,Daniil KVYAT,1034,british-grand-prix,1,2,FALSE,01:31.2
826,Daniil KVYAT,1034,british-grand-prix,1,3,FALSE,02:06.6
826,Daniil KVYAT,1034,british-grand-prix,1,4,FALSE,14:18.0
826,Daniil KVYAT,1034,british-grand-prix,1,5,FALSE,01:29.8
826,Daniil KVYAT,1034,british-grand-prix,1,6,FALSE,02:05.5
826,Daniil KVYAT,1034,british-grand-prix,1,7,FALSE,01:29.6
826,Daniil KVYAT,1034,british-grand-prix,1,8,TRUE,01:47.5
826,Daniil KVYAT,1034,british-grand-prix,1,9,FALSE,23:38.7
826,Daniil KVYAT,1034,british-grand-prix,1,10,FALSE,01:29.1
826,Daniil KVYAT,1034,british-grand-prix,1,11,FALSE,02:06.6
826,Daniil KVYAT,1034,british-grand-prix,1,12,FALSE,01:28.9
826,Daniil KVYAT,1034,british-grand-prix,1,13,TRUE,01:41.1
826,Daniil KVYAT,1034,british-grand-prix,1,14,FALSE,06:01.3
826,Daniil KVYAT,1034,british-grand-prix,1,15,FALSE,01:32.5
826,Daniil KVYAT,1034,british-grand-prix,1,16,FALSE,01:32.5
826,Daniil KVYAT,1034,british-grand-prix,1,17,FALSE,01:32.6
826,Daniil KVYAT,1034,british-grand-prix,1,18,FALSE,01:32.9
826,Daniil KVYAT,1034,british-grand-prix,1,19,FALSE,02:02.7
826,Daniil KVYAT,1034,british-grand-prix,1,20,TRUE,02:10.2
830,Max VERSTAPPEN,1034,british-grand-prix,1,1,FALSE,11:18:43
830,Max VERSTAPPEN,1034,british-grand-prix,1,2,FALSE,01:30.4
830,Max VERSTAPPEN,1034,british-grand-prix,1,3,FALSE,01:56.7
830,Max VERSTAPPEN,1034,british-grand-prix,1,4,FALSE,01:29.6
830,Max VERSTAPPEN,1034,british-grand-prix,1,5,FALSE,01:59.8
830,Max VERSTAPPEN,1034,british-grand-prix,1,6,FALSE,01:29.2
830,Max VERSTAPPEN,1034,british-grand-prix,1,7,FALSE,13:29.7
830,Max VERSTAPPEN,1034,british-grand-prix,1,8,FALSE,01:29.1
830,Max VERSTAPPEN,1034,british-grand-prix,1,9,FALSE,01:55.5
830,Max VERSTAPPEN,1034,british-grand-prix,1,10,FALSE,01:28.9
830,Max VERSTAPPEN,1034,british-grand-prix,1,11,TRUE,01:38.6
830,Max VERSTAPPEN,1034,british-grand-prix,1,12,FALSE,12:19.6
830,Max VERSTAPPEN,1034,british-grand-prix,1,13,FALSE,01:27.4
830,Max VERSTAPPEN,1034,british-grand-prix,1,14,FALSE,02:28.5
830,Max VERSTAPPEN,1034,british-grand-prix,1,15,FALSE,01:27.6
830,Max VERSTAPPEN,1034,british-grand-prix,1,16,TRUE,01:46.7
830,Max VERSTAPPEN,1034,british-grand-prix,1,17,TRUE,12:27.6
830,Max VERSTAPPEN,1034,british-grand-prix,1,18,FALSE,01:58.5
830,Max VERSTAPPEN,1034,british-grand-prix,1,19,FALSE,01:32.5
830,Max VERSTAPPEN,1034,british-grand-prix,1,20,FALSE,01:32.6
830,Max VERSTAPPEN,1034,british-grand-prix,1,21,FALSE,01:33.1
830,Max VERSTAPPEN,1034,british-grand-prix,1,22,FALSE,01:33.3
830,Max VERSTAPPEN,1034,british-grand-prix,1,23,FALSE,01:33.0
830,Max VERSTAPPEN,1034,british-grand-prix,1,24,FALSE,01:32.8
830,Max VERSTAPPEN,1034,british-grand-prix,1,25,FALSE,02:05.4
830,Max VERSTAPPEN,1034,british-grand-prix,1,26,TRUE,02:12.0
847,George RUSSELL,1034,british-grand-prix,1,1,TRUE,11:03:18
847,George RUSSELL,1034,british-grand-prix,1,2,FALSE,21:50.6
847,George RUSSELL,1034,british-grand-prix,1,3,FALSE,01:31.3
847,George RUSSELL,1034,british-grand-prix,1,4,FALSE,16:54.6
847,George RUSSELL,1034,british-grand-prix,1,5,FALSE,01:31.2
847,George RUSSELL,1034,british-grand-prix,1,6,FALSE,02:05.6
847,George RUSSELL,1034,british-grand-prix,1,7,FALSE,01:30.5
847,George RUSSELL,1034,british-grand-prix,1,8,TRUE,01:43.2
847,George RUSSELL,1034,british-grand-prix,1,9,FALSE,15:27.1
847,George RUSSELL,1034,british-grand-prix,1,10,FALSE,01:29.9
847,George RUSSELL,1034,british-grand-prix,1,11,FALSE,02:06.6
847,George RUSSELL,1034,british-grand-prix,1,12,FALSE,01:30.2
847,George RUSSELL,1034,british-grand-prix,1,13,TRUE,01:44.7
847,George RUSSELL,1034,british-grand-prix,1,14,TRUE,02:05.8
847,George RUSSELL,1034,british-grand-prix,1,15,FALSE,08:14.9
847,George RUSSELL,1034,british-grand-prix,1,16,FALSE,01:33.6
847,George RUSSELL,1034,british-grand-prix,1,17,FALSE,01:33.8
847,George RUSSELL,1034,british-grand-prix,1,18,FALSE,01:33.7
847,George RUSSELL,1034,british-grand-prix,1,19,FALSE,01:33.5
847,George RUSSELL,1034,british-grand-prix,1,20,FALSE,01:35.2
847,George RUSSELL,1034,british-grand-prix,1,21,FALSE,02:01.3
847,George RUSSELL,1034,british-grand-prix,1,22,TRUE,02:09.3
817,Daniel RICCIARDO,1035,formula-1-70th-anniversary-grand,3,1,FALSE,11:26:21
817,Daniel RICCIARDO,1035,formula-1-70th-anniversary-grand,3,2,FALSE,01:28.8
817,Daniel RICCIARDO,1035,formula-1-70th-anniversary-grand,3,3,FALSE,02:26.9
817,Daniel RICCIARDO,1035,formula-1-70th-anniversary-grand,3,4,FALSE,01:28.7
817,Daniel RICCIARDO,1035,formula-1-70th-anniversary-grand,3,5,TRUE,01:42.9
817,Daniel RICCIARDO,1035,formula-1-70th-anniversary-grand,3,6,FALSE,20:30.1
817,Daniel RICCIARDO,1035,formula-1-70th-anniversary-grand,3,7,FALSE,01:36.9
817,Daniel RICCIARDO,1035,formula-1-70th-anniversary-grand,3,8,FALSE,02:29.7
817,Daniel RICCIARDO,1035,formula-1-70th-anniversary-grand,3,9,FALSE,01:27.8
817,Daniel RICCIARDO,1035,formula-1-70th-anniversary-grand,3,10,FALSE,01:52.4
817,Daniel RICCIARDO,1035,formula-1-70th-anniversary-grand,3,11,FALSE,01:57.6
817,Daniel RICCIARDO,1035,formula-1-70th-anniversary-grand,3,12,TRUE,02:03.3
849,Nicholas LATIFI,1035,formula-1-70th-anniversary-grand,3,1,FALSE,11:25:08
849,Nicholas LATIFI,1035,formula-1-70th-anniversary-grand,3,2,FALSE,01:29.6
849,Nicholas LATIFI,1035,formula-1-70th-anniversary-grand,3,3,FALSE,02:09.6
849,Nicholas LATIFI,1035,formula-1-70th-anniversary-grand,3,4,FALSE,02:04.0
849,Nicholas LATIFI,1035,formula-1-70th-anniversary-grand,3,5,FALSE,01:28.9
849,Nicholas LATIFI,1035,formula-1-70th-anniversary-grand,3,6,TRUE,01:46.1
849,Nicholas LATIFI,1035,formula-1-70th-anniversary-grand,3,7,TRUE,02:07.8
849,Nicholas LATIFI,1035,formula-1-70th-anniversary-grand,3,8,FALSE,12:35.2
849,Nicholas LATIFI,1035,formula-1-70th-anniversary-grand,3,9,FALSE,01:28.1
849,Nicholas LATIFI,1035,formula-1-70th-anniversary-grand,3,10,TRUE,01:54.2
849,Nicholas LATIFI,1035,formula-1-70th-anniversary-grand,3,11,TRUE,02:09.6
849,Nicholas LATIFI,1035,formula-1-70th-anniversary-grand,3,12,FALSE,06:42.9
849,Nicholas LATIFI,1035,formula-1-70th-anniversary-grand,3,13,FALSE,02:07.0
849,Nicholas LATIFI,1035,formula-1-70th-anniversary-grand,3,14,TRUE,02:17.8
842,Pierre GASLY,1035,formula-1-70th-anniversary-grand,3,1,FALSE,11:22:05
842,Pierre GASLY,1035,formula-1-70th-anniversary-grand,3,2,FALSE,01:28.0
842,Pierre GASLY,1035,formula-1-70th-anniversary-grand,3,3,FALSE,02:27.6
842,Pierre GASLY,1035,formula-1-70th-anniversary-grand,3,4,FALSE,02:07.4
842,Pierre GASLY,1035,formula-1-70th-anniversary-grand,3,5,FALSE,01:28.0
842,Pierre GASLY,1035,formula-1-70th-anniversary-grand,3,6,TRUE,02:05.1
842,Pierre GASLY,1035,formula-1-70th-anniversary-grand,3,7,FALSE,10:53.1
842,Pierre GASLY,1035,formula-1-70th-anniversary-grand,3,8,FALSE,01:27.7
842,Pierre GASLY,1035,formula-1-70th-anniversary-grand,3,9,FALSE,02:37.0
842,Pierre GASLY,1035,formula-1-70th-anniversary-grand,3,10,FALSE,02:16.5
842,Pierre GASLY,1035,formula-1-70th-anniversary-grand,3,11,FALSE,01:28.0
842,Pierre GASLY,1035,formula-1-70th-anniversary-grand,3,12,TRUE,01:35.6
842,Pierre GASLY,1035,formula-1-70th-anniversary-grand,3,13,FALSE,08:17.8
842,Pierre GASLY,1035,formula-1-70th-anniversary-grand,3,14,FALSE,01:57.6
842,Pierre GASLY,1035,formula-1-70th-anniversary-grand,3,15,TRUE,02:02.9
825,Kevin MAGNUSSEN,1035,formula-1-70th-anniversary-grand,3,1,TRUE,11:02:22
825,Kevin MAGNUSSEN,1035,formula-1-70th-anniversary-grand,3,2,FALSE,17:54.0
825,Kevin MAGNUSSEN,1035,formula-1-70th-anniversary-grand,3,3,FALSE,01:29.9
825,Kevin MAGNUSSEN,1035,formula-1-70th-anniversary-grand,3,4,FALSE,02:19.4
825,Kevin MAGNUSSEN,1035,formula-1-70th-anniversary-grand,3,5,FALSE,01:29.5
825,Kevin MAGNUSSEN,1035,formula-1-70th-anniversary-grand,3,6,FALSE,02:25.7
825,Kevin MAGNUSSEN,1035,formula-1-70th-anniversary-grand,3,7,FALSE,01:29.3
825,Kevin MAGNUSSEN,1035,formula-1-70th-anniversary-grand,3,8,TRUE,02:06.5
825,Kevin MAGNUSSEN,1035,formula-1-70th-anniversary-grand,3,9,FALSE,20:54.6
825,Kevin MAGNUSSEN,1035,formula-1-70th-anniversary-grand,3,10,FALSE,01:36.8
825,Kevin MAGNUSSEN,1035,formula-1-70th-anniversary-grand,3,11,FALSE,02:19.4
825,Kevin MAGNUSSEN,1035,formula-1-70th-anniversary-grand,3,12,FALSE,01:28.8
825,Kevin MAGNUSSEN,1035,formula-1-70th-anniversary-grand,3,13,FALSE,01:56.1
